Jakarta,Surabaya,Semarang,Cilacap
0.2438715,2.173782,0.6572393,1.896366
0.1903203,2.266253,0.7946702,1.839113
0.1681034,2.297003,0.90517,1.650476
0.1790811,2.259316,0.9691067,1.37387
0.2263563,2.155083,0.9743393,1.070904
0.3083848,1.994274,0.9168648,0.8061235
0.414038,1.792901,0.8043935,0.6314234
0.5245175,1.570408,0.6593694,0.5741974
0.6219181,1.346931,0.5162118,0.6320189
0.6977724,1.141066,0.4105116,0.7747304
0.7548013,0.9682215,0.3649268,0.9537477
0.8011312,0.8398718,0.3805729,1.115292
0.8422598,0.7631756,0.4392215,1.214572
0.8776524,0.7410014,0.5140101,1.227028
0.9035215,0.7720827,0.5806902,1.154008
0.9176373,0.8513105,0.622675,1.021634
0.9206952,0.9700581,0.6301555,0.8730162
0.9128994,1.117077,0.5987622,0.7566923
0.8897319,1.279536,0.5321864,0.7134409
0.8422781,1.444528,0.4470072,0.765609
0.7630574,1.600537,0.3729142,0.9112849
0.6531868,1.739227,0.3434916,1.124533
0.5248677,1.855871,0.381099,1.361883
0.397154,1.949616,0.4850951,1.572915
0.2884458,2.022206,0.6318744,1.71236
0.2110814,2.076195,0.7862115,1.750826
0.1710127,2.112837,0.9155386,1.681214
0.1703495,2.130244,0.9978226,1.519845
0.2088882,2.12285,1.02096,1.301899
0.2825636,2.082033,0.9795718,1.072543
0.3810284,1.998449,0.8759317,0.8761422
0.4881637,1.865597,0.7254407,0.7464231
0.5868142,1.683199,0.5596101,0.6992526
0.6654158,1.460172,0.4192945,0.7305384
0.721568,1.215119,0.3389592,0.8187357
0.7606023,0.9751925,0.3310068,0.9315519
0.7904572,0.7717422,0.381733,1.034705
0.81707,0.6345937,0.4609797,1.100688
0.842721,0.5858154,0.5381846,1.115123
0.8670008,0.6343612,0.5930736,1.079683
0.8877919,0.7733199,0.6160029,1.010708
0.900889,0.9806253,0.6029085,0.9341505
0.899126,1.223043,0.5535102,0.8785454
0.8733654,1.463118,0.4763913,0.8674036
0.8160336,1.667142,0.3947061,0.9132177
0.7256892,1.812443,0.3433392,1.014546
0.6095178,1.891874,0.3546744,1.155938
0.4820992,1.914416,0.4408911,1.311904
0.3614298,1.901734,0.5858871,1.452529
0.2643363,1.881191,0.7528921,1.550326
0.203547,1.87731,0.9020113,1.585966
0.1862444,1.903989,1.005024,1.552237
0.2132428,1.959447,1.048521,1.45519
0.2784571,2.025803,1.028165,1.31241
0.3694328,2.073126,0.944137,1.148969
0.4698718,2.067768,0.8042838,0.9921653
0.5638899,1.982234,0.631451,0.8660425
0.6401557,1.804491,0.4642493,0.7871296
0.6941417,1.544075,0.3451376,0.7617915
0.7276539,1.232319,0.3010589,0.7859439
0.7467575,0.9175739,0.3301841,0.8467113
0.759431,0.6550488,0.4050529,0.9258764
0.7734305,0.4945029,0.4894122,1.004125
0.7941016,0.4680891,0.5558251,1.06498
0.8220118,0.5821957,0.5921069,1.09818
0.8514994,0.8150019,0.5958093,1.101472
0.8715693,1.120837,0.5667787,1.080601
0.8696599,1.440487,0.5074955,1.047767
0.8365416,1.715017,0.4309642,1.018513
0.7699032,1.899431,0.3656172,1.008192
0.6748315,1.973242,0.347758,1.028102
0.5620265,1.944666,0.4029837,1.082572
0.4454317,1.847245,0.5294851,1.167465
0.3407254,1.730241,0.6966983,1.270106
0.2638153,1.644473,0.8606484,1.371772
0.2279683,1.627955,0.9845832,1.451
0.2395483,1.694538,1.049802,1.488208
0.2945518,1.829257,1.052454,1.470233
0.3789286,1.991497,0.9940394,1.393731
0.4735259,2.125331,0.878233,1.266894
0.5609964,2.17478,0.7174452,1.108665
0.6306141,2.099797,0.540631,0.9454621
0.6787597,1.888765,0.3899489,0.8061903
0.7064055,1.564178,0.3038669,0.7161261
0.7169394,1.179509,0.2971387,0.6913492
0.7161498,0.8080149,0.3534032,0.7348236
0.7129493,0.5254605,0.4364308,0.8353291
0.7178493,0.3920785,0.5112569,0.9694315
0.7380336,0.4371159,0.5591474,1.106686
0.7719022,0.6511317,0.5771423,1.216482
0.8077448,0.9875321,0.5677117,1.275248
0.8285517,1.373332,0.531897,1.272379
0.8204163,1.726761,0.4735359,1.213108
0.7786143,1.97712,0.4091154,1.117464
0.7078649,2.08185,0.3698797,1.015776
0.6178609,2.036695,0.3890029,0.9409418
0.5191581,1.875803,0.4810817,0.919964
0.4227119,1.662001,0.6299714,0.9664095
0.3418981,1.469627,0.7955681,1.075914
0.2923604,1.364165,0.9347632,1.22634
0.2870242,1.384185,1.020471,1.38219
0.3285736,1.530205,1.045715,1.502897
0.4055957,1.763908,1.014101,1.55324
0.4966055,2.017567,0.9296217,1.512567
0.5799049,2.211843,0.7972436,1.381131
0.6424231,2.277253,0.6327248,1.181335
0.6816711,2.173473,0.468804,0.9536102
0.700936,1.901978,0.3468036,0.7472944
0.7037058,1.507653,0.2964401,0.6089328
0.6926314,1.069461,0.3187181,0.5708105
0.673304,0.6817956,0.3863728,0.6423512
0.6568079,0.4312998,0.4617551,0.8070414
0.6563213,0.3753213,0.5179756,1.025867
0.6785541,0.5267984,0.5474614,1.246232
0.7169566,0.8506753,0.5544137,1.414867
0.7533776,1.271971,0.5423913,1.491119
0.7680398,1.694101,0.5108378,1.457573
0.7505353,2.022831,0.4637816,1.324902
0.7036162,2.189493,0.4198933,1.129618
0.6380372,2.168091,0.410033,0.9253334
0.5643458,1.98116,0.4603399,0.769051
0.489551,1.693276,0.5729119,0.7064768
0.4206461,1.393766,0.7207379,0.7595762
0.3695009,1.172706,0.8617979,0.9200317
0.351745,1.097024,0.961445,1.150524
0.3781116,1.192439,1.005914,1.393285
0.4449587,1.436047,0.9983696,1.584597
0.5328734,1.761957,0.9456606,1.671063
0.6159873,2.078327,0.8506506,1.623956
0.6753953,2.29157,0.7178432,1.447682
0.706447,2.331423,0.5649565,1.179597
0.7151324,2.170352,0.4255894,0.8818628
0.708663,1.832239,0.3361367,0.6262403
0.6896489,1.387715,0.3150552,0.4762164
0.6590227,0.9373556,0.3516721,0.4705426
0.6231971,0.586647,0.4143806,0.6128415
0.5963188,0.4194777,0.4715807,0.869749
0.5930559,0.4766424,0.508462,1.178713
0.616987,0.744933,0.5274068,1.463151
0.6552227,1.160146,0.5352784,1.651775
0.6852641,1.622785,0.5324732,1.696721
0.6891494,2.022921,0.5148919,1.586323
0.6639207,2.267863,0.4860669,1.348504
0.6201049,2.305342,0.4651423,1.044434
0.5711054,2.13648,0.4796503,0.7530464
0.5240521,1.814886,0.5465984,0.5510152
0.4802238,1.432541,0.657554,0.4929972
0.4431798,1.095543,0.7810654,0.5969461
0.4244176,0.8963822,0.881209,0.8388148
0.4389758,0.8897747,0.9369364,1.158122
0.4931742,1.07822,0.9473453,1.472861
0.5756059,1.41127,0.9212336,1.700512
0.6606321,1.798708,0.8636976,1.77926
0.7228522,2.133958,0.7736002,1.684692
0.7510283,2.322348,0.6539793,1.436763
0.7504122,2.306047,0.5230524,1.095553
0.7330507,2.079959,0.4124306,0.7465848
0.7059522,1.693849,0.3508429,0.4793678
0.6684962,1.240166,0.3460669,0.3642199
0.6202712,0.8309248,0.3809834,0.4338681
0.5700918,0.5689237,0.4270747,0.6743945
0.5352549,0.5214185,0.4640987,1.027938
0.5298798,0.7026581,0.489438,1.40675
0.5523911,1.069679,0.5109666,1.715258
0.5842864,1.53293,0.5327479,1.874371
0.6024983,1.978777,0.5487588,1.841862
0.5954588,2.298272,0.550608,1.62379
0.5693038,2.414683,0.5410192,1.273389
0.5397468,2.302717,0.5380957,0.8780617
0.5181474,1.994941,0.5641291,0.5373339
0.5047969,1.572895,0.6276195,0.3374273
0.4950085,1.146139,0.7144367,0.3291932
0.4904958,0.8238882,0.796392,0.5145547
0.5032153,0.6870895,0.8497742,0.8458448
0.5463251,0.7677165,0.8681661,1.237569
0.6198938,1.040922,0.8594393,1.588291
0.7051993,1.431885,0.8320039,1.806724
0.7742274,1.835422,0.7849515,1.835302
0.8071592,2.143746,0.7118026,1.665674
0.8032537,2.274471,0.6137672,1.341148
0.7762544,2.192234,0.5082733,0.9460955
0.7398605,1.917965,0.4228271,0.5844417
0.6972127,1.523482,0.3780701,0.3529272
0.6437484,1.113075,0.3746707,0.3159753
0.5794504,0.7962491,0.3956742,0.4884571
0.5168521,0.6592786,0.4217951,0.8311075
0.475463,0.7426433,0.4457747,1.260009
0.4666712,1.030292,0.4733867,1.667541
0.4831302,1.453193,0.5117914,1.949683
0.5033188,1.906934,0.5575732,2.03259
0.5081813,2.277967,0.5968177,1.89194
0.4953513,2.4727,0.6173987,1.559493
0.4787775,2.44107,0.6212957,1.115473
0.4747717,2.189285,0.6245422,0.6685547
0.4880826,1.778079,0.6441092,0.3282892
0.5107065,1.307136,0.6832601,0.1773384
0.5335715,0.8897631,0.7287398,0.2504344
0.5585988,0.6243152,0.7621167,0.5254796
0.5982673,0.5694181,0.7744026,0.9293552
0.6622511,0.7299706,0.7706618,1.3564
0.7437263,1.056699,0.7611264,1.696124
0.8190895,1.45981,0.7481401,1.861415
0.862768,1.832614,0.7224731,1.811085
0.864424,2.079601,0.6725033,1.560724
0.8336736,2.140843,0.5979342,1.178653
0.7887746,2.007235,0.5144891,0.7684072
0.7403879,1.722277,0.4448232,0.441792
0.6856672,1.370077,0.4035314,0.2898317
0.6174015,1.052862,0.389539,0.3588665
0.5381982,0.8639448,0.3922547,0.6379004
0.4647949,0.8628489,0.4044404,1.060961
0.4172118,1.059525,0.4292424,1.523337
0.4025167,1.411156,0.4745857,1.908258
0.4086665,1.833029,0.5408946,2.116514
0.4149981,2.219861,0.6146688,2.092076
0.4100611,2.472597,0.6747843,1.836637
0.4009506,2.523712,0.7068749,1.409448
0.4054578,2.3543,0.7125428,0.9126548
0.4352734,1.998912,0.7057781,0.4654635
0.4856843,1.536816,0.700136,0.1741155
0.5412797,1.072077,0.6986832,0.1052393
0.5914158,0.7077006,0.6952782,0.2690766
0.63985,0.5202228,0.6847956,0.6174705
0.6988715,0.5415277,0.6710879,1.056617
0.7734136,0.7521228,0.664498,1.471354
0.8506797,1.087564,0.6708211,1.755151
0.9061117,1.45622,0.6828061,1.837358
0.9209442,1.763374,0.6829017,1.701295
0.8956581,1.935854,0.6558666,1.388368
0.8472768,1.940168,0.6005252,0.9868998
0.7933528,1.790321,0.530635,0.6091044
0.7379729,1.542746,0.465031,0.3615155
0.6725215,1.280424,0.4160698,0.317176
0.5897571,1.090192,0.3865175,0.496222
0.4968347,1.038952,0.3757895,0.8601902
0.414084,1.155755,0.3875041,1.321498
0.3600878,1.423511,0.4294023,1.765414
0.3371848,1.782804,0.5046707,2.079448
0.331222,2.147056,0.6030708,2.181938
0.326129,2.424225,0.7011536,2.042984
0.3196768,2.540396,0.7731147,1.692176
0.3256341,2.458559,0.8042606,1.21136
0.3604248,2.187918,0.7965358,0.7138907
0.4268874,1.781858,0.7630949,0.316123
0.5105361,1.324596,0.71758,0.1083139
0.591489,0.9106249,0.6681682,0.132369
0.6605772,0.6219022,0.6198642,0.3718779
0.724057,0.5085711,0.5802558,0.7573112
0.7928906,0.57822,0.5605686,1.184429
0.8669293,0.795912,0.5690556,1.54165
0.9299128,1.094856,0.6021385,1.738783
0.9604759,1.394807,0.642208,1.730008
0.9492376,1.622947,0.6656183,1.525234
0.9059657,1.732301,0.6556778,1.186824
0.8501204,1.712817,0.6111224,0.8127794
0.7938959,1.592248,0.5443667,0.5110273
0.7335336,1.427038,0.4728343,0.3704938
0.6569634,1.285899,0.4111762,0.4380601
0.5599532,1.230428,0.3698535,0.7058012
0.4550884,1.297717,0.3582987,1.112792
0.3646908,1.489903,0.3861164,1.560437
0.3043769,1.772639,0.4584716,1.937395
0.2727259,2.083664,0.5685901,2.148059
0.2566572,2.348251,0.6947782,2.136759
0.2471694,2.498122,0.8064244,1.901917
0.250035,2.48875,0.8763638,1.496358
0.2810573,2.310574,0.891536,1.013906
0.3501483,1.991516,0.8553992,0.5658664
0.4495389,1.590458,0.7824244,0.253017
0.5572491,1.182878,0.6904592,0.1410241
0.6528805,0.8432287,0.5967191,0.2445722
0.7310265,0.6278203,0.5177901,0.524998
0.8001722,0.5628753,0.4695121,0.9013662
0.8688498,0.6404185,0.4631122,1.271965
0.9327539,0.8224021,0.4985968,1.540984
0.9754622,1.052497,0.561177,1.642954
0.9820876,1.271295,0.6250774,1.559115
0.9525857,1.431676,0.6639745,1.321374
0.9019856,1.509896,0.6619109,1.003092
0.8469584,1.510113,0.6183805,0.6992027
0.7915423,1.46117,0.5459331,0.5009721
0.7255071,1.406817,0.4637924,0.4717158
0.6368957,1.39226,0.3924213,0.6301669
0.5268785,1.450612,0.3508799,0.9452568
0.4128978,1.592896,0.3548929,1.3439
0.3173145,1.804158,0.4131003,1.729616
0.2521471,2.04636,0.5219204,2.006928
0.2141825,2.267788,0.6625955,2.105592
0.194106,2.415741,0.8044698,1.998185
0.1902463,2.449627,0.914133,1.70689
0.2128299,2.351194,0.966404,1.297562
0.2743394,2.129024,0.9514959,0.8630618
0.3750174,1.816689,0.8757573,0.5001075
0.4975499,1.465121,0.7578242,0.2853297
0.6166575,1.130819,0.6230402,0.2571016
0.7151989,0.863993,0.4987662,0.4071485
0.7925261,0.6977907,0.4098161,0.684286
0.8582261,0.643064,0.3733399,1.008623
0.9179974,0.6883147,0.3936146,1.292996
0.9653646,0.8048434,0.4592996,1.465532
0.9869891,0.9557722,0.5460406,1.487704
0.9756654,1.105952,0.6240909,1.363444
0.9381254,1.230594,0.6679873,1.136904
0.8895185,1.320026,0.6641191,0.879954
0.8397228,1.380248,0.6137115,0.6726387
0.7846272,1.428943,0.5313811,0.581686
0.710913,1.48829,0.4410469,0.6428483
0.6102922,1.577175,0.3703439,0.8514356
0.4902709,1.704253,0.3443588,1.16327
0.3714246,1.864533,0.3787956,1.506031
0.2743184,2.039321,0.4746146,1.797573
0.2078706,2.200099,0.6161904,1.96643
0.1692952,2.315495,0.7745707,1.970001
0.1543258,2.358424,0.9149654,1.804679
0.1664355,2.312764,1.005865,1.506515
0.2154387,2.177019,1.026593,1.141713
0.3063087,1.964997,0.9717234,0.7900254
0.4292299,1.702888,0.8521798,0.5251798
0.5610404,1.42381,0.693139,0.3972018
0.6778825,1.161474,0.5288258,0.421276
0.7683751,0.9442663,0.3944545,0.5755627
0.8361987,0.7908418,0.3168965,0.8083866
0.890822,0.7086391,0.3072765,1.052638
0.9355659,0.6946366,0.3585766,1.243541
0.9643453,0.7380483,0.4488403,1.335245
0.9688914,0.8243981,0.5485932,1.311674
0.9486176,0.9391054,0.6288482,1.189953
0.9126469,1.070393,0.6677024,1.014343
0.8716151,1.21037,0.6547736,0.8437943
0.8271704,1.354789,0.5939307,0.7358175
0.7696291,1.501726,0.5038092,0.7309494
0.6867976,1.649493,0.4144366,0.8421379
0.5764929,1.795028,0.3591298,1.051106
0.4516078,1.932844,0.3636436,1.313231
0.3335593,2.05512,0.4368297,1.568676
0.2401056,2.152542,0.5675742,1.757486
0.1782641,2.215797,0.7289094,1.834496
0.1473576,2.237011,0.8865262,1.780174
0.147326,2.211219,1.007299,1.605011
0.1829384,2.137145,1.065236,1.346558
0.2589853,2.017243,1.045443,1.059616
0.3711929,1.85762,0.9475679,0.8028349
0.5022816,1.667544,0.7884341,0.6247539
0.628262,1.458774,0.6010262,0.5529086
0.7305837,1.2452,0.4270673,0.588607
0.8043341,1.042126,0.3044652,0.7081801
0.856065,0.8656887,0.2549238,0.8707502
0.8942942,0.7315417,0.2782151,1.02935
0.921423,0.6533168,0.355478,1.143316
0.9338642,0.640721,0.4583323,1.188255
0.9286143,0.6975839,0.5578035,1.161258
0.9085451,0.8202578,0.6295835,1.080615
0.8805285,0.9975845,0.6565443,0.9795668
0.8480268,1.211455,0.6317068,0.8970255
0.8058722,1.439336,0.5624154,0.8664943
0.7430116,1.657624,0.4725145,0.9072758
0.6519747,1.845482,0.3974297,1.019349
0.5370538,1.988447,0.3720104,1.18328
0.4143732,2.080313,0.4161356,1.365361
0.3039483,2.123627,0.5266215,1.525859
0.2206895,2.12769,0.6797438,1.628814
0.1711324,2.10529,0.841557,1.65061
0.1569361,2.068405,0.9788847,1.585182
0.1796464,2.024439,1.065112,1.445035
0.2409319,1.974068,1.081618,1.25779
0.3377689,1.910843,1.019325,1.059264
0.4579049,1.824018,0.8831802,0.885094
0.5813109,1.702547,0.6966457,0.7630774
0.6880189,1.540246,0.499796,0.7075063
0.7667606,1.34004,0.3379163,0.7174071
0.8180385,1.116254,0.2449081,0.7782372
0.849615,0.89397,0.2312445,0.8668634
0.869082,0.7051568,0.2835597,0.9578066
0.8796049,0.5822551,0.3746246,1.029754
0.8811762,0.550868,0.4757356,1.070192
0.8742483,0.623207,0.5635139,1.077551
0.8610658,0.7942091,0.6202376,1.06051
0.8428168,1.041195,0.6333053,1.034536
0.8159279,1.327835,0.5988162,1.017276
0.7720382,1.611419,0.5281711,1.02344
0.7030904,1.85177,0.450176,1.061043
0.6080798,2.019689,0.4027993,1.129394
0.496207,2.102857,0.4166637,1.219072
0.3839225,2.107521,0.5002176,1.314548
0.2885528,2.055696,0.6363876,1.397549
0.2228101,1.978267,0.7923171,1.451295
0.1936034,1.906087,0.9338976,1.463905
0.203604,1.861069,1.035071,1.430782
0.2522866,1.849984,1.078421,1.355344
0.3348521,1.862664,1.052478,1.248038
0.4404231,1.874906,0.9531214,1.124238
0.5526397,1.855962,0.790466,1.001311
0.6540114,1.778101,0.5942482,0.8955286
0.7318254,1.626285,0.4088763,0.8196554
0.7819203,1.404671,0.2774292,0.781108
0.8080516,1.138174,0.223572,0.7811499
0.8179399,0.8687887,0.243571,0.8153696
0.8191448,0.6465454,0.3131968,0.8746881
0.8169915,0.5180233,0.4030339,0.9473795
0.8144811,0.5146498,0.4902009,1.021013
0.8123987,0.6442317,0.5598216,1.084677
0.8086535,0.8880588,0.6004575,1.130824
0.7977001,1.203972,0.6026382,1.156387
0.7716576,1.535766,0.5650743,1.163231
0.7235757,1.825734,0.5031189,1.157413
0.6513372,2.02797,0.4488559,1.147896
0.5598318,2.118551,0.4382693,1.144238
0.4601468,2.100592,0.492241,1.154155
0.3666259,2.001815,0.6048218,1.181356
0.2934867,1.86659,0.7474174,1.223869
0.2522842,1.743158,0.8845572,1.274163
0.2500796,1.670529,0.9888935,1.320102
0.2878956,1.667448,1.045361,1.347577
0.3597355,1.727405,1.045708,1.343887
0.4531943,1.820468,0.9837566,1.30123
0.5522613,1.901701,0.8590213,1.219502
0.6417556,1.924197,0.686283,1.107315
0.7109601,1.852937,0.4997849,0.9813344
0.7552284,1.676301,0.3439233,0.8632492
0.7753918,1.411258,0.253712,0.7753078
0.7762061,1.101199,0.2385971,0.7353204
0.7651193,0.8068252,0.2815532,0.7522299
0.7509063,0.5914205,0.3532079,0.8234937
0.7415226,0.5053693,0.4288205,0.9349035
0.7409681,0.5729705,0.4954644,1.063552
0.7468584,0.7854767,0.5468583,1.182729
0.7507997,1.102386,0.5756263,1.268158
0.7421309,1.460471,0.573665,1.30382
0.7130356,1.788807,0.5417769,1.286117
0.6618303,2.025551,0.4984481,1.224744
0.5929632,2.132846,0.4759677,1.140596
0.5144959,2.1053,0.5035048,1.060378
0.436095,1.970244,0.5885883,1.009698
0.3685265,1.779813,0.7118057,1.006093
0.3236252,1.596411,0.8387415,1.053974
0.3123511,1.475737,0.9388868,1.142887
0.3404844,1.451801,0.9968246,1.249522
0.4043933,1.527611,1.009071,1.34337
0.4906451,1.674529,0.9740881,1.394749
0.5807729,1.840068,0.8883041,1.382811
0.6584573,1.9625,0.7536057,1.301787
0.7145565,1.988245,0.588355,1.163444
0.7470965,1.887329,0.4284612,0.995323
0.757842,1.663238,0.3133738,0.8344827
0.7496164,1.353623,0.2656017,0.7186091
0.7267413,1.022207,0.2799606,0.6764461
0.6970687,0.7433577,0.3307745,0.7201635
0.6717217,0.5833734,0.3906613,0.8416721
0.6604449,0.5835158,0.4449869,1.013814
0.665373,0.7486511,0.4917456,1.196716
0.6783937,1.045456,0.5306623,1.347446
0.6852678,1.409923,0.555276,1.430716
0.6739551,1.762893,0.5572874,1.428059
0.6411332,2.029507,0.5391521,1.342674
0.592204,2.157512,0.5208648,1.19891
0.5361274,2.130047,0.5313586,1.036304
0.480393,1.969146,0.5892525,0.899402
0.4306407,1.729253,0.6883047,0.8262267
0.3940654,1.482471,0.8001936,0.8379712
0.3811961,1.299266,0.8922705,0.9331477
0.402234,1.229798,0.9452743,1.08747
0.4593969,1.290492,0.9574785,1.259683
0.5420812,1.459972,0.9344234,1.402267
0.6297948,1.684646,0.8773293,1.473799
0.7019237,1.893645,0.7827432,1.450311
0.7470357,2.017953,0.6538883,1.332398
0.7651093,2.009626,0.5111451,1.145554
0.76201,1.855505,0.3886468,0.9345908
0.7426381,1.582018,0.3166848,0.7524314
0.7091278,1.249319,0.3036895,0.6465888
0.6651446,0.9365129,0.3330566,0.6465494
0.6203202,0.7214628,0.3773289,0.7556458
0.5884004,0.6605193,0.4175435,0.9496027
0.5790185,0.7736154,0.451426,1.181861
0.5896855,1.038331,0.4855048,1.395289
0.6058743,1.394988,0.5212247,1.53649
0.6102896,1.761222,0.5500604,1.569691
0.5940778,2.052536,0.5627608,1.486181
0.561292,2.203736,0.5629287,1.306907
0.5234858,2.184889,0.570045,1.077622
0.4902984,2.009009,0.6065256,0.8570714
0.465006,1.728001,0.6791377,0.702064
0.44824,1.419079,0.7709211,0.6527373
0.4447527,1.164348,0.8516135,0.721746
0.4647115,1.029363,0.8974309,0.8907969
0.516397,1.046272,0.9035712,1.115065
0.5962759,1.205391,0.8799289,1.334681
0.6860777,1.458285,0.8362656,1.490406
0.7610404,1.730751,0.7725293,1.539224
0.8034601,1.942941,0.6836614,1.466102
0.8108347,2.030877,0.5735548,1.288396
0.7924719,1.963974,0.4628119,1.051833
0.7589047,1.753675,0.38043,0.8189828
0.7144162,1.451164,0.3453651,0.6530488
0.6590922,1.134234,0.3537175,0.6011463
0.597001,0.8872293,0.3834043,0.6814887
0.5407905,0.7786761,0.4121519,0.8780066
0.5061136,0.8430888,0.4330676,1.14385
0.5000041,1.071203,0.4546949,1.412774
0.5137649,1.411619,0.4871933,1.616163
0.5280217,1.78344,0.5292424,1.700575
0.5265626,2.096496,0.5684364,1.641981
0.5075115,2.27445,0.5945928,1.452324
0.4826478,2.274183,0.6120212,1.176907
0.4662121,2.096749,0.637743,0.8832191
0.4641736,1.787282,0.686059,0.6436752
0.4733246,1.42312,0.7534385,0.5171172
0.4900435,1.094125,0.8180346,0.533571
0.5184224,0.8794638,0.8549677,0.686291
0.5684769,0.8275613,0.8538273,0.9335639
0.6449239,0.9440376,0.8233743,1.209364
0.7370541,1.19071,0.7800762,1.440631
0.8204346,1.496335,0.7324201,1.56647
0.8704919,1.775561,0.6761138,1.554142
0.8771218,1.951955,0.6039844,1.40808
0.8482329,1.978212,0.5202172,1.168885
0.7998994,1.848796,0.4437072,0.9029388
0.7429433,1.601507,0.3962816,0.685007
0.6782829,1.307332,0.3859934,0.5783517
0.6042271,1.051792,0.4011849,0.6178643
0.5270994,0.9117691,0.4211242,0.8000673
0.4630599,0.9347803,0.4335798,1.083167
0.4280087,1.125782,0.4435843,1.397497
0.4242253,1.444853,0.465643,1.662971
0.4369835,1.816822,0.5078169,1.809808
0.4453744,2.150103,0.5626913,1.796689
0.4385349,2.359995,0.6137803,1.622012
0.4232072,2.390606,0.6507251,1.324758
0.4163718,2.22926,0.6781415,0.9750227
0.430244,1.910059,0.7093931,0.6564009
0.4635451,1.505496,0.751215,0.4446289
0.5064889,1.108204,0.794107,0.3884689
0.5533092,0.8077673,0.8181525,0.4970432
0.60906,0.6682639,0.8093111,0.7377295
0.6830017,0.7125998,0.7711568,1.044837
0.7746696,0.9175311,0.7214278,1.336482
0.8664145,1.220711,0.6766554,1.536482
0.9310049,1.537673,0.6395505,1.594083
0.9488935,1.784249,0.6004278,1.497341
0.9203825,1.898901,0.5505519,1.276397
0.86229,1.858681,0.4941564,0.9954879
0.7929396,1.684781,0.4471579,0.7360808
0.7194189,1.436432,0.4238681,0.5750607
0.6383458,1.194584,0.4245254,0.5640991
0.5480901,1.03983,0.4357314,0.7154685
0.4589334,1.030123,0.4436896,0.9978401
0.3901131,1.184536,0.4475051,1.343779
0.3555508,1.477146,0.4601178,1.666612
0.3517334,1.842763,0.4956349,1.88271
0.3599395,2.193022,0.5551129,1.933095
0.3618242,2.438843,0.6238814,1.799163
0.3546344,2.513204,0.6827128,1.507986
0.3525748,2.388704,0.7221979,1.125843
0.3733159,2.084948,0.7471055,0.7418426
0.4224167,1.664199,0.7672805,0.4453332
